employee_id,full_name,department,job_role,monthly_income,overtime,risk_score,risk_category,recommended_actions
EMP924,Employee #924,Research & Development,Healthcare Representative,6586.0,Yes,0.8208372757225199,High Risk,Reduce overtime load where possible to prevent burnout.; Review work schedule for better balance.
EMP925,Employee #925,Sales,Sales Representative,3294.0,Yes,0.9426704641185518,High Risk,Reduce overtime load where possible to prevent burnout.; Review work schedule for better balance.; Compensation check. Monthly income is below average; review compensation structure.
EMP926,Employee #926,Research & Development,Manufacturing Director,4171.0,Yes,0.6178753398317633,High Risk,Reduce overtime load where possible to prevent burnout.
EMP927,Employee #927,Research & Development,Laboratory Technician,2778.0,Yes,0.953751667606685,High Risk,Reduce overtime load where possible to prevent burnout.; Review work schedule for better balance.; Compensation check. Monthly income is below average; review compensation structure.
EMP930,Employee #930,Research & Development,Research Scientist,2377.0,No,0.7547658735031334,High Risk,Compensation check. Monthly income is below average; review compensation structure.
EMP932,Employee #932,Research & Development,Laboratory Technician,2404.0,Yes,0.9787090721641817,High Risk,Reduce overtime load where possible to prevent burnout.; Low job satisfaction detected. Recommend a career development check-in.; Critical work-life balance issues. Explore flexible hours or remote work options.; Compensation check. Monthly income is below average; review compensation structure.
EMP933,Employee #933,Research & Development,Research Scientist,2318.0,No,0.837084615633654,High Risk,New hire (under 2 years). Prioritize onboarding feedback and mentorship programs.; Compensation check. Monthly income is below average; review compensation structure.
EMP934,Employee #934,Research & Development,Laboratory Technician,2008.0,No,0.9336532299880836,High Risk,Moderate job satisfaction. Seek feedback on potential workplace friction points.; New hire (under 2 years). Prioritize onboarding feedback and mentorship programs.; Compensation check. Monthly income is below average; review compensation structure.
EMP936,Employee #936,Sales,Sales Executive,6244.0,No,0.01971847008413036,Low Risk,Continue standard engagement and positive reinforcement.
EMP939,Employee #939,Research & Development,Research Scientist,2799.0,Yes,0.9553187836129644,High Risk,Reduce overtime load where possible to prevent burnout.; Low job satisfaction detected. Recommend a career development check-in.; Compensation check. Monthly income is below average; review compensation structure.
EMP940,Employee #940,Research & Development,Healthcare Representative,10552.0,Yes,0.8073776232362069,High Risk,Reduce overtime load where possible to prevent burnout.; Moderate job satisfaction. Seek feedback on potential workplace friction points.
EMP941,Employee #941,Sales,Sales Representative,2329.0,No,0.7041894943426446,High Risk,Compensation check. Monthly income is below average; review compensation structure.
EMP942,Employee #942,Research & Development,Healthcare Representative,4014.0,Yes,0.9838112645028767,High Risk,Reduce overtime load where possible to prevent burnout.; Critical work-life balance issues. Explore flexible hours or remote work options.
EMP944,Employee #944,Research & Development,Laboratory Technician,7403.0,No,0.4526162689827954,Low Risk,Moderate job satisfaction. Seek feedback on potential workplace friction points.; Review work schedule for better balance.
EMP945,Employee #945,Research & Development,Research Scientist,2259.0,No,0.9591939455921804,High Risk,Review work schedule for better balance.; Compensation check. Monthly income is below average; review compensation structure.
EMP947,Employee #947,Sales,Sales Executive,6932.0,No,0.1588142598114908,Low Risk,Review work schedule for better balance.
EMP949,Employee #949,Research & Development,Research Scientist,4678.0,No,0.02074553502389738,Low Risk,Continue standard engagement and positive reinforcement.
EMP950,Employee #950,Research & Development,Research Director,13582.0,No,0.10513062772942584,Low Risk,Low job satisfaction detected. Recommend a career development check-in.
EMP951,Employee #951,Research & Development,Laboratory Technician,2332.0,No,0.931466488034784,High Risk,Moderate job satisfaction. Seek feedback on potential workplace friction points.; Compensation check. Monthly income is below average; review compensation structure.
EMP952,Employee #952,Sales,Sales Representative,2413.0,Yes,0.995847812969104,High Risk,Reduce overtime load where possible to prevent burnout.; Moderate job satisfaction. Seek feedback on potential workplace friction points.; New hire (under 2 years). Prioritize onboarding feedback and mentorship programs.; Compensation check. Monthly income is below average; review compensation structure.
EMP954,Employee #954,Sales,Sales Executive,9705.0,No,0.9406701140160938,High Risk,Moderate job satisfaction. Seek feedback on potential workplace friction points.; Review work schedule for better balance.; New hire (under 2 years). Prioritize onboarding feedback and mentorship programs.
EMP956,Employee #956,Sales,Sales Executive,4294.0,No,0.6429967199640989,High Risk,Low job satisfaction detected. Recommend a career development check-in.
EMP957,Employee #957,Research & Development,Laboratory Technician,4721.0,Yes,0.930924678660132,High Risk,Reduce overtime load where possible to prevent burnout.; Low job satisfaction detected. Recommend a career development check-in.
EMP958,Employee #958,Research & Development,Laboratory Technician,2519.0,No,0.7957483194036172,High Risk,Compensation check. Monthly income is below average; review compensation structure.
EMP959,Employee #959,Sales,Sales Representative,2121.0,Yes,0.9931020701182711,High Risk,Reduce overtime load where possible to prevent burnout.; Moderate job satisfaction. Seek feedback on potential workplace friction points.; New hire (under 2 years). Prioritize onboarding feedback and mentorship programs.; Compensation check. Monthly income is below average; review compensation structure.
EMP960,Employee #960,Research & Development,Laboratory Technician,2973.0,No,0.9961468608670785,High Risk,Low job satisfaction detected. Recommend a career development check-in.; New hire (under 2 years). Prioritize onboarding feedback and mentorship programs.; Compensation check. Monthly income is below average; review compensation structure.
EMP961,Employee #961,Research & Development,Healthcare Representative,5855.0,Yes,0.964705351355475,High Risk,Reduce overtime load where possible to prevent burnout.; Critical work-life balance issues. Explore flexible hours or remote work options.
EMP964,Employee #964,Research & Development,Research Scientist,3617.0,Yes,0.9928442373430395,High Risk,Reduce overtime load where possible to prevent burnout.; Moderate job satisfaction. Seek feedback on potential workplace friction points.; New hire (under 2 years). Prioritize onboarding feedback and mentorship programs.
EMP966,Employee #966,Research & Development,Manufacturing Director,6725.0,No,0.20462306340332367,Low Risk,Low job satisfaction detected. Recommend a career development check-in.
EMP967,Employee #967,Sales,Sales Executive,10325.0,Yes,0.7788690593080643,High Risk,Reduce overtime load where possible to prevent burnout.
EMP969,Employee #969,Research & Development,Healthcare Representative,6949.0,No,0.02736890818820904,Low Risk,Continue standard engagement and positive reinforcement.
EMP970,Employee #970,Sales,Sales Executive,10609.0,No,0.9103149638448899,High Risk,Critical work-life balance issues. Explore flexible hours or remote work options.
EMP972,Employee #972,Research & Development,Laboratory Technician,4447.0,No,0.0646164339518672,Low Risk,Moderate job satisfaction. Seek feedback on potential workplace friction points.; Review work schedule for better balance.
EMP974,Employee #974,Sales,Sales Representative,2157.0,No,0.8690111212807846,High Risk,Compensation check. Monthly income is below average; review compensation structure.
EMP975,Employee #975,Sales,Sales Executive,4601.0,No,0.20074388382974048,Low Risk,Continue standard engagement and positive reinforcement.
EMP976,Employee #976,Research & Development,Manager,17099.0,No,0.014919301013792548,Low Risk,Review work schedule for better balance.
EMP977,Employee #977,Research & Development,Research Scientist,2479.0,No,0.23889305326089608,Low Risk,New hire (under 2 years). Prioritize onboarding feedback and mentorship programs.; Compensation check. Monthly income is below average; review compensation structure.
EMP981,Employee #981,Sales,Manager,14852.0,No,0.02098054519183463,Low Risk,Continue standard engagement and positive reinforcement.
EMP982,Employee #982,Sales,Sales Executive,7264.0,No,0.009864549405490784,Low Risk,Continue standard engagement and positive reinforcement.
EMP983,Employee #983,Sales,Sales Executive,5666.0,Yes,0.8570329265620446,High Risk,Reduce overtime load where possible to prevent burnout.
EMP984,Employee #984,Sales,Sales Executive,7823.0,No,0.02916259201078995,Low Risk,Continue standard engagement and positive reinforcement.
EMP985,Employee #985,Sales,Sales Executive,7880.0,No,0.28545692759225455,Low Risk,Continue standard engagement and positive reinforcement.
EMP986,Employee #986,Sales,Sales Executive,13194.0,Yes,0.991343820608807,High Risk,Reduce overtime load where possible to prevent burnout.; Moderate job satisfaction. Seek feedback on potential workplace friction points.; Review work schedule for better balance.; New hire (under 2 years). Prioritize onboarding feedback and mentorship programs.
EMP987,Employee #987,Research & Development,Manufacturing Director,5067.0,Yes,0.9264948882039975,High Risk,Reduce overtime load where possible to prevent burnout.
EMP990,Employee #990,Sales,Sales Executive,5079.0,No,0.27554928511798404,Low Risk,Continue standard engagement and positive reinforcement.
EMP991,Employee #991,Research & Development,Research Scientist,2321.0,Yes,0.9854141120401875,High Risk,Reduce overtime load where possible to prevent burnout.; Low job satisfaction detected. Recommend a career development check-in.; Compensation check. Monthly income is below average; review compensation structure.
EMP992,Employee #992,Sales,Manager,17444.0,No,0.27634858572943266,Low Risk,Continue standard engagement and positive reinforcement.
EMP994,Employee #994,Research & Development,Research Scientist,2404.0,Yes,0.9947801630448222,High Risk,Reduce overtime load where possible to prevent burnout.; Low job satisfaction detected. Recommend a career development check-in.; Compensation check. Monthly income is below average; review compensation structure.
EMP995,Employee #995,Research & Development,Research Scientist,3452.0,No,0.331848794006215,Low Risk,Compensation check. Monthly income is below average; review compensation structure.
EMP996,Employee #996,Research & Development,Laboratory Technician,2270.0,No,0.8047633914619913,High Risk,Compensation check. Monthly income is below average; review compensation structure.
EMP997,Employee #997,Research & Development,Research Director,17399.0,No,0.014657635387963077,Low Risk,Review work schedule for better balance.
EMP998,Employee #998,Research & Development,Healthcare Representative,5488.0,Yes,0.9201034279539384,High Risk,Reduce overtime load where possible to prevent burnout.; Moderate job satisfaction. Seek feedback on potential workplace friction points.
EMP999,Employee #999,Research & Development,Research Director,19419.0,No,0.7975493683472991,High Risk,Continue standard engagement and positive reinforcement.
EMP1001,Employee 1001,Research & Development,Laboratory Technician,2811.0,No,0.8516563920620853,High Risk,Moderate job satisfaction. Seek feedback on potential workplace friction points.; Compensation check. Monthly income is below average; review compensation structure.
EMP1002,Employee 1002,Research & Development,Laboratory Technician,3633.0,Yes,0.9375085070819874,High Risk,Reduce overtime load where possible to prevent burnout.; Low job satisfaction detected. Recommend a career development check-in.
EMP1003,Employee 1003,Sales,Sales Executive,4163.0,Yes,0.8315865500536627,High Risk,Reduce overtime load where possible to prevent burnout.
EMP1004,Employee 1004,Research & Development,Research Scientist,2132.0,Yes,0.8789823441055025,High Risk,Reduce overtime load where possible to prevent burnout.; Compensation check. Monthly income is below average; review compensation structure.
EMP1005,Employee 1005,Research & Development,Manufacturing Director,13973.0,Yes,0.9218159793658817,High Risk,Reduce overtime load where possible to prevent burnout.
EMP1006,Employee 1006,Research & Development,Research Scientist,2684.0,No,0.9345201884421496,High Risk,Review work schedule for better balance.; Compensation check. Monthly income is below average; review compensation structure.
EMP1007,Employee 1007,Research & Development,Manufacturing Director,10845.0,No,0.016219848286559542,Low Risk,Continue standard engagement and positive reinforcement.
EMP1009,Employee 1009,Research & Development,Manufacturing Director,4377.0,No,0.0358742852500301,Low Risk,Continue standard engagement and positive reinforcement.
EMP1010,Employee 1010,Research & Development,Laboratory Technician,3743.0,Yes,0.9779026921111866,High Risk,Reduce overtime load where possible to prevent burnout.; Moderate job satisfaction. Seek feedback on potential workplace friction points.; Critical work-life balance issues. Explore flexible hours or remote work options.
EMP1011,Employee 1011,Research & Development,Manufacturing Director,4148.0,No,0.30714553240953973,Low Risk,Low job satisfaction detected. Recommend a career development check-in.
EMP1012,Employee 1012,Research & Development,Research Scientist,1051.0,No,0.8879954877715441,High Risk,Compensation check. Monthly income is below average; review compensation structure.
EMP1013,Employee 1013,Research & Development,Manufacturing Director,10739.0,No,0.12394944217674386,Low Risk,Continue standard engagement and positive reinforcement.
EMP1014,Employee 1014,Research & Development,Healthcare Representative,10388.0,Yes,0.9122342654582476,High Risk,Reduce overtime load where possible to prevent burnout.; Review work schedule for better balance.
EMP1015,Employee 1015,Research & Development,Research Director,11416.0,Yes,0.7272930473486671,High Risk,Reduce overtime load where possible to prevent burnout.; Low job satisfaction detected. Recommend a career development check-in.; Review work schedule for better balance.
EMP1016,Employee 1016,Research & Development,Research Scientist,2600.0,Yes,0.9881188579017901,High Risk,Reduce overtime load where possible to prevent burnout.; Low job satisfaction detected. Recommend a career development check-in.; New hire (under 2 years). Prioritize onboarding feedback and mentorship programs.; Compensation check. Monthly income is below average; review compensation structure.
EMP1017,Employee 1017,Research & Development,Laboratory Technician,2422.0,No,0.9141060514458393,High Risk,Moderate job satisfaction. Seek feedback on potential workplace friction points.; Compensation check. Monthly income is below average; review compensation structure.
EMP1018,Employee 1018,Research & Development,Manufacturing Director,5472.0,No,0.009286259043088649,Low Risk,Continue standard engagement and positive reinforcement.
EMP1019,Employee 1019,Research & Development,Laboratory Technician,2451.0,No,0.7128014549472893,High Risk,Low job satisfaction detected. Recommend a career development check-in.; Review work schedule for better balance.; Compensation check. Monthly income is below average; review compensation structure.
EMP1022,Employee 1022,Research & Development,Healthcare Representative,4240.0,No,0.5797757500091848,High Risk,Continue standard engagement and positive reinforcement.
EMP1024,Employee 1024,Research & Development,Healthcare Representative,10999.0,No,0.017286529550603693,Low Risk,Continue standard engagement and positive reinforcement.
EMP1025,Employee 1025,Research & Development,Manufacturing Director,5003.0,No,0.024461176713750272,Low Risk,Continue standard engagement and positive reinforcement.
EMP1026,Employee 1026,Research & Development,Manufacturing Director,12742.0,No,0.01845489999230953,Low Risk,Continue standard engagement and positive reinforcement.
EMP1027,Employee 1027,Research & Development,Manufacturing Director,4227.0,No,0.3295061654467199,Low Risk,Continue standard engagement and positive reinforcement.
EMP1028,Employee 1028,Research & Development,Laboratory Technician,3917.0,No,0.023133635595266336,Low Risk,Review work schedule for better balance.
EMP1029,Employee 1029,Sales,Manager,18303.0,No,0.12301913674867775,Low Risk,New hire (under 2 years). Prioritize onboarding feedback and mentorship programs.
EMP1030,Employee 1030,Research & Development,Laboratory Technician,2380.0,No,0.9710190126621712,High Risk,New hire (under 2 years). Prioritize onboarding feedback and mentorship programs.; Compensation check. Monthly income is below average; review compensation structure.
EMP1032,Employee 1032,Research & Development,Manufacturing Director,13726.0,Yes,0.6620811462271093,High Risk,Reduce overtime load where possible to prevent burnout.
EMP1033,Employee 1033,Research & Development,Healthcare Representative,4777.0,No,0.9869022302954655,High Risk,Moderate job satisfaction. Seek feedback on potential workplace friction points.; Critical work-life balance issues. Explore flexible hours or remote work options.; New hire (under 2 years). Prioritize onboarding feedback and mentorship programs.
EMP1034,Employee 1034,Research & Development,Healthcare Representative,6385.0,Yes,0.961548466312087,High Risk,Reduce overtime load where possible to prevent burnout.; Moderate job satisfaction. Seek feedback on potential workplace friction points.
EMP1035,Employee 1035,Research & Development,Research Director,19973.0,No,0.19222315063945933,Low Risk,Continue standard engagement and positive reinforcement.
EMP1036,Employee 1036,Sales,Sales Executive,6861.0,Yes,0.8534610280028158,High Risk,Reduce overtime load where possible to prevent burnout.; New hire (under 2 years). Prioritize onboarding feedback and mentorship programs.
EMP1037,Employee 1037,Sales,Sales Executive,4969.0,No,0.9296497543773607,High Risk,Low job satisfaction detected. Recommend a career development check-in.
EMP1038,Employee 1038,Sales,Manager,19845.0,No,0.21386190911557676,Low Risk,Continue standard engagement and positive reinforcement.
EMP1039,Employee 1039,Sales,Sales Executive,13320.0,Yes,0.9482889650868599,High Risk,Reduce overtime load where possible to prevent burnout.
EMP1040,Employee 1040,Sales,Sales Executive,6347.0,No,0.05528598201994164,Low Risk,Continue standard engagement and positive reinforcement.
EMP1042,Employee 1042,Research & Development,Laboratory Technician,2743.0,No,0.9855362537617107,High Risk,Low job satisfaction detected. Recommend a career development check-in.; Compensation check. Monthly income is below average; review compensation structure.
EMP1043,Employee 1043,Research & Development,Manufacturing Director,10880.0,Yes,0.9933006200384696,High Risk,Reduce overtime load where possible to prevent burnout.; Low job satisfaction detected. Recommend a career development check-in.
EMP1044,Employee 1044,Sales,Sales Representative,2342.0,No,0.8826277863187142,High Risk,Review work schedule for better balance.; Compensation check. Monthly income is below average; review compensation structure.
EMP1045,Employee 1045,Sales,Manager,17650.0,No,0.022910030680993235,Low Risk,Continue standard engagement and positive reinforcement.
EMP1046,Employee 1046,Research & Development,Laboratory Technician,4025.0,No,0.100280693289325,Low Risk,Continue standard engagement and positive reinforcement.
EMP1047,Employee 1047,Sales,Sales Executive,9725.0,No,0.018509213970811043,Low Risk,Review work schedule for better balance.
EMP1048,Employee 1048,Sales,Manager,11904.0,Yes,0.9392432941960205,High Risk,Reduce overtime load where possible to prevent burnout.; Critical work-life balance issues. Explore flexible hours or remote work options.
EMP1049,Employee 1049,Human Resources,Human Resources,2177.0,No,0.9207604738135767,High Risk,Moderate job satisfaction. Seek feedback on potential workplace friction points.; Compensation check. Monthly income is below average; review compensation structure.
EMP1050,Employee 1050,Sales,Sales Executive,7525.0,No,0.1718117730064028,Low Risk,Moderate job satisfaction. Seek feedback on potential workplace friction points.
EMP1052,Employee 1052,Research & Development,Laboratory Technician,4834.0,No,0.9333662325528381,High Risk,Review work schedule for better balance.; New hire (under 2 years). Prioritize onboarding feedback and mentorship programs.
EMP1053,Employee 1053,Research & Development,Research Scientist,2042.0,Yes,0.9945973674840222,High Risk,Reduce overtime load where possible to prevent burnout.; Low job satisfaction detected. Recommend a career development check-in.; Compensation check. Monthly income is below average; review compensation structure.
EMP1055,Employee 1055,Sales,Sales Representative,2220.0,Yes,0.9872746268901686,High Risk,Reduce overtime load where possible to prevent burnout.; New hire (under 2 years). Prioritize onboarding feedback and mentorship programs.; Compensation check. Monthly income is below average; review compensation structure.
EMP1056,Employee 1056,Sales,Sales Representative,1052.0,No,0.9165722660618494,High Risk,Moderate job satisfaction. Seek feedback on potential workplace friction points.; New hire (under 2 years). Prioritize onboarding feedback and mentorship programs.; Compensation check. Monthly income is below average; review compensation structure.
EMP1060,Employee 1060,Research & Development,Research Scientist,2821.0,No,0.9029073628374024,High Risk,Compensation check. Monthly income is below average; review compensation structure.
EMP1061,Employee 1061,Research & Development,Research Director,19237.0,Yes,0.6087967858891963,High Risk,Reduce overtime load where possible to prevent burnout.; Review work schedule for better balance.
EMP1062,Employee 1062,Research & Development,Healthcare Representative,4107.0,No,0.025948404641958182,Low Risk,Moderate job satisfaction. Seek feedback on potential workplace friction points.; Review work schedule for better balance.
EMP1066,Employee 1066,Sales,Sales Executive,8396.0,No,0.5220320169121708,High Risk,Low job satisfaction detected. Recommend a career development check-in.; Review work schedule for better balance.
EMP1068,Employee 1068,Research & Development,Research Scientist,2007.0,No,0.9339578711843405,High Risk,Compensation check. Monthly income is below average; review compensation structure.
EMP1069,Employee 1069,Research & Development,Research Director,19627.0,No,0.021963242323828163,Low Risk,Continue standard engagement and positive reinforcement.
EMP1070,Employee 1070,Sales,Sales Executive,10686.0,No,0.015199345423305205,Low Risk,Continue standard engagement and positive reinforcement.
EMP1071,Employee 1071,Research & Development,Research Scientist,2942.0,No,0.9224741306700083,High Risk,Compensation check. Monthly income is below average; review compensation structure.
EMP1073,Employee 1073,Research & Development,Manufacturing Director,8858.0,No,0.017380606196821108,Low Risk,Review work schedule for better balance.
EMP1074,Employee 1074,Research & Development,Manager,16756.0,No,0.19743871335899632,Low Risk,Low job satisfaction detected. Recommend a career development check-in.
EMP1076,Employee 1076,Sales,Sales Executive,10798.0,No,0.589178867352095,High Risk,New hire (under 2 years). Prioritize onboarding feedback and mentorship programs.
EMP1077,Employee 1077,Sales,Sales Representative,2323.0,Yes,0.9793755565143516,High Risk,Reduce overtime load where possible to prevent burnout.; Compensation check. Monthly income is below average; review compensation structure.
EMP1079,Employee 1079,Research & Development,Laboratory Technician,1416.0,No,0.8979369889466268,High Risk,Low job satisfaction detected. Recommend a career development check-in.; Review work schedule for better balance.; New hire (under 2 years). Prioritize onboarding feedback and mentorship programs.; Compensation check. Monthly income is below average; review compensation structure.
EMP1080,Employee 1080,Research & Development,Research Scientist,4615.0,Yes,0.927303393979104,High Risk,Reduce overtime load where possible to prevent burnout.; Low job satisfaction detected. Recommend a career development check-in.
EMP1081,Employee 1081,Research & Development,Research Scientist,2461.0,Yes,0.890423801328732,High Risk,Reduce overtime load where possible to prevent burnout.; Compensation check. Monthly income is below average; review compensation structure.
EMP1082,Employee 1082,Research & Development,Healthcare Representative,8722.0,No,0.7085818505956176,High Risk,Low job satisfaction detected. Recommend a career development check-in.; Review work schedule for better balance.
EMP1083,Employee 1083,Research & Development,Laboratory Technician,3955.0,No,0.8036498703889053,High Risk,Low job satisfaction detected. Recommend a career development check-in.
EMP1084,Employee 1084,Research & Development,Manufacturing Director,9957.0,No,0.1976919151983985,Low Risk,Low job satisfaction detected. Recommend a career development check-in.; Review work schedule for better balance.
EMP1085,Employee 1085,Research & Development,Research Scientist,3376.0,No,0.43915619777730797,Low Risk,Compensation check. Monthly income is below average; review compensation structure.
EMP1088,Employee 1088,Research & Development,Healthcare Representative,8823.0,No,0.05220269852371892,Low Risk,Review work schedule for better balance.
EMP1092,Employee 1092,Research & Development,Healthcare Representative,10322.0,No,0.49112814539766614,Low Risk,Continue standard engagement and positive reinforcement.
EMP1094,Employee 1094,Research & Development,Laboratory Technician,4621.0,No,0.7405872049958794,High Risk,Continue standard engagement and positive reinforcement.
EMP1096,Employee 1096,Research & Development,Manufacturing Director,10976.0,No,0.17373632060627292,Low Risk,Moderate job satisfaction. Seek feedback on potential workplace friction points.
EMP1097,Employee 1097,Research & Development,Research Scientist,3660.0,No,0.013303118294543432,Low Risk,Continue standard engagement and positive reinforcement.
EMP1098,Employee 1098,Human Resources,Human Resources,10482.0,No,0.3730458788140141,Low Risk,Low job satisfaction detected. Recommend a career development check-in.
EMP1099,Employee 1099,Research & Development,Healthcare Representative,7119.0,No,0.02841475570769672,Low Risk,Continue standard engagement and positive reinforcement.
EMP1100,Employee 1100,Sales,Sales Executive,9582.0,Yes,0.9667601695543677,High Risk,Reduce overtime load where possible to prevent burnout.; Low job satisfaction detected. Recommend a career development check-in.
EMP1101,Employee 1101,Research & Development,Research Scientist,4508.0,No,0.932510555758349,High Risk,Continue standard engagement and positive reinforcement.
EMP1102,Employee 1102,Research & Development,Laboratory Technician,2207.0,No,0.8067549255326971,High Risk,Review work schedule for better balance.; Compensation check. Monthly income is below average; review compensation structure.
EMP1103,Employee 1103,Research & Development,Healthcare Representative,7756.0,No,0.4103471357477222,Low Risk,Review work schedule for better balance.
EMP1105,Employee 1105,Sales,Sales Executive,6694.0,Yes,0.9653868321873419,High Risk,Reduce overtime load where possible to prevent burnout.; New hire (under 2 years). Prioritize onboarding feedback and mentorship programs.
EMP1106,Employee 1106,Research & Development,Laboratory Technician,3691.0,Yes,0.44015804953134946,Low Risk,Reduce overtime load where possible to prevent burnout.
EMP1107,Employee 1107,Research & Development,Laboratory Technician,2377.0,No,0.948764650004818,High Risk,Review work schedule for better balance.; New hire (under 2 years). Prioritize onboarding feedback and mentorship programs.; Compensation check. Monthly income is below average; review compensation structure.
EMP1108,Employee 1108,Research & Development,Research Scientist,2313.0,Yes,0.9807109058886978,High Risk,Reduce overtime load where possible to prevent burnout.; Moderate job satisfaction. Seek feedback on potential workplace friction points.; Compensation check. Monthly income is below average; review compensation structure.
EMP1109,Employee 1109,Research & Development,Manager,17665.0,No,0.058751318517138704,Low Risk,Low job satisfaction detected. Recommend a career development check-in.
EMP1111,Employee 1111,Research & Development,Laboratory Technician,2596.0,No,0.9945418097838183,High Risk,Moderate job satisfaction. Seek feedback on potential workplace friction points.; New hire (under 2 years). Prioritize onboarding feedback and mentorship programs.; Compensation check. Monthly income is below average; review compensation structure.
EMP1113,Employee 1113,Sales,Sales Executive,4728.0,Yes,0.7351955110782774,High Risk,Reduce overtime load where possible to prevent burnout.
EMP1114,Employee 1114,Sales,Sales Executive,4302.0,No,0.33954805329643867,Low Risk,Moderate job satisfaction. Seek feedback on potential workplace friction points.
EMP1115,Employee 1115,Research & Development,Research Scientist,2979.0,No,0.8407063718301961,High Risk,Compensation check. Monthly income is below average; review compensation structure.
EMP1116,Employee 1116,Research & Development,Manager,16885.0,No,0.31859757708545494,Low Risk,Review work schedule for better balance.
EMP1117,Employee 1117,Sales,Sales Executive,5593.0,No,0.04144265547994282,Low Risk,Continue standard engagement and positive reinforcement.
EMP1118,Employee 1118,Research & Development,Healthcare Representative,10445.0,No,0.04628451594761617,Low Risk,Moderate job satisfaction. Seek feedback on potential workplace friction points.
EMP1119,Employee 1119,Sales,Sales Executive,8740.0,Yes,0.8768327541127772,High Risk,Reduce overtime load where possible to prevent burnout.
EMP1120,Employee 1120,Research & Development,Research Scientist,2514.0,No,0.8960350650865073,High Risk,Compensation check. Monthly income is below average; review compensation structure.
EMP1121,Employee 1121,Research & Development,Manufacturing Director,7655.0,No,0.05235972077055279,Low Risk,Moderate job satisfaction. Seek feedback on potential workplace friction points.; Review work schedule for better balance.
EMP1124,Employee 1124,Sales,Manager,17465.0,No,0.2808579981304117,Low Risk,Continue standard engagement and positive reinforcement.
EMP1125,Employee 1125,Sales,Sales Executive,7351.0,No,0.18636477959822248,Low Risk,Moderate job satisfaction. Seek feedback on potential workplace friction points.; New hire (under 2 years). Prioritize onboarding feedback and mentorship programs.
EMP1126,Employee 1126,Research & Development,Manufacturing Director,10820.0,No,0.9323501606835244,High Risk,Low job satisfaction detected. Recommend a career development check-in.
EMP1127,Employee 1127,Research & Development,Healthcare Representative,12169.0,No,0.507360295624276,High Risk,Continue standard engagement and positive reinforcement.
EMP1128,Employee 1128,Research & Development,Research Director,19626.0,No,0.011482188350700213,Low Risk,Continue standard engagement and positive reinforcement.
EMP1131,Employee 1131,Research & Development,Research Scientist,2070.0,Yes,0.8002083719558325,High Risk,Reduce overtime load where possible to prevent burnout.; Moderate job satisfaction. Seek feedback on potential workplace friction points.; Compensation check. Monthly income is below average; review compensation structure.
EMP1132,Employee 1132,Research & Development,Laboratory Technician,6782.0,No,0.0850026428445763,Low Risk,Moderate job satisfaction. Seek feedback on potential workplace friction points.; Review work schedule for better balance.
EMP1133,Employee 1133,Research & Development,Manufacturing Director,7779.0,No,0.6394520701479448,High Risk,Continue standard engagement and positive reinforcement.
EMP1135,Employee 1135,Sales,Sales Representative,2791.0,No,0.9003900257678639,High Risk,Compensation check. Monthly income is below average; review compensation structure.
EMP1136,Employee 1136,Research & Development,Research Scientist,3201.0,No,0.9810893636099162,High Risk,Moderate job satisfaction. Seek feedback on potential workplace friction points.; Critical work-life balance issues. Explore flexible hours or remote work options.; Compensation check. Monthly income is below average; review compensation structure.
EMP1137,Employee 1137,Sales,Sales Executive,4968.0,No,0.06532690921678265,Low Risk,Continue standard engagement and positive reinforcement.
EMP1138,Employee 1138,Sales,Sales Executive,13120.0,No,0.03665925214245628,Low Risk,Moderate job satisfaction. Seek feedback on potential workplace friction points.
EMP1140,Employee 1140,Research & Development,Manufacturing Director,4033.0,No,0.06799779510330652,Low Risk,Review work schedule for better balance.
EMP1143,Employee 1143,Research & Development,Research Scientist,3291.0,No,0.90476881320764,High Risk,Moderate job satisfaction. Seek feedback on potential workplace friction points.; Review work schedule for better balance.; Compensation check. Monthly income is below average; review compensation structure.
EMP1148,Employee 1148,Research & Development,Laboratory Technician,4272.0,No,0.949597190874905,High Risk,New hire (under 2 years). Prioritize onboarding feedback and mentorship programs.
EMP1150,Employee 1150,Research & Development,Manufacturing Director,5056.0,Yes,0.6815801591141291,High Risk,Reduce overtime load where possible to prevent burnout.; Review work schedule for better balance.
EMP1152,Employee 1152,Human Resources,Human Resources,2844.0,No,0.9307644768062833,High Risk,Compensation check. Monthly income is below average; review compensation structure.
EMP1154,Employee 1154,Research & Development,Research Scientist,2703.0,Yes,0.9878052816362056,High Risk,Reduce overtime load where possible to prevent burnout.; Compensation check. Monthly income is below average; review compensation structure.
EMP1156,Employee 1156,Research & Development,Laboratory Technician,1904.0,No,0.8440720166591343,High Risk,Compensation check. Monthly income is below average; review compensation structure.
EMP1157,Employee 1157,Sales,Sales Executive,8224.0,Yes,0.997721517941276,High Risk,Reduce overtime load where possible to prevent burnout.; Low job satisfaction detected. Recommend a career development check-in.
EMP1158,Employee 1158,Research & Development,Laboratory Technician,4766.0,Yes,0.8100222569915912,High Risk,Reduce overtime load where possible to prevent burnout.; New hire (under 2 years). Prioritize onboarding feedback and mentorship programs.
EMP1160,Employee 1160,Research & Development,Laboratory Technician,2610.0,No,0.8460967262080654,High Risk,Review work schedule for better balance.; Compensation check. Monthly income is below average; review compensation structure.
