employee_id,full_name,department,job_role,monthly_income,overtime,risk_score,risk_category,recommended_actions
EMP966,Employee #966,Research & Development,Manufacturing Director,6725.0,No,0.3814378251269567,Low Risk,Low job satisfaction detected. Recommend a career development check-in.
EMP967,Employee #967,Sales,Sales Executive,10325.0,Yes,0.779590095622537,High Risk,Reduce overtime load where possible to prevent burnout.
EMP969,Employee #969,Research & Development,Healthcare Representative,6949.0,No,0.3496945445022416,Low Risk,Continue standard engagement and positive reinforcement.
EMP970,Employee #970,Sales,Sales Executive,10609.0,No,0.7306066706180444,High Risk,Critical work-life balance issues. Explore flexible hours or remote work options.
EMP972,Employee #972,Research & Development,Laboratory Technician,4447.0,No,0.3484550061145868,Low Risk,Moderate job satisfaction. Seek feedback on potential workplace friction points.; Review work schedule for better balance.
EMP974,Employee #974,Sales,Sales Representative,2157.0,No,0.7012968493621186,High Risk,Compensation check. Monthly income is below average; review compensation structure.
EMP975,Employee #975,Sales,Sales Executive,4601.0,No,0.44742324944930884,Low Risk,Continue standard engagement and positive reinforcement.
EMP976,Employee #976,Research & Development,Manager,17099.0,No,0.28678012362678273,Low Risk,Review work schedule for better balance.
EMP977,Employee #977,Research & Development,Research Scientist,2479.0,No,0.6184742881623694,High Risk,New hire (under 2 years). Prioritize onboarding feedback and mentorship programs.; Compensation check. Monthly income is below average; review compensation structure.
EMP981,Employee #981,Sales,Manager,14852.0,No,0.2748001881539729,Low Risk,Continue standard engagement and positive reinforcement.
EMP982,Employee #982,Sales,Sales Executive,7264.0,No,0.2685039952343609,Low Risk,Continue standard engagement and positive reinforcement.
EMP983,Employee #983,Sales,Sales Executive,5666.0,Yes,0.7843897151807815,High Risk,Reduce overtime load where possible to prevent burnout.
EMP984,Employee #984,Sales,Sales Executive,7823.0,No,0.3424115141002386,Low Risk,Continue standard engagement and positive reinforcement.
EMP985,Employee #985,Sales,Sales Executive,7880.0,No,0.4673403760328889,Low Risk,Continue standard engagement and positive reinforcement.
EMP986,Employee #986,Sales,Sales Executive,13194.0,Yes,0.9065976286443044,High Risk,Reduce overtime load where possible to prevent burnout.; Moderate job satisfaction. Seek feedback on potential workplace friction points.; Review work schedule for better balance.; New hire (under 2 years). Prioritize onboarding feedback and mentorship programs.
EMP987,Employee #987,Research & Development,Manufacturing Director,5067.0,Yes,0.8290469917035765,High Risk,Reduce overtime load where possible to prevent burnout.
EMP990,Employee #990,Sales,Sales Executive,5079.0,No,0.591089603878867,High Risk,Continue standard engagement and positive reinforcement.
EMP991,Employee #991,Research & Development,Research Scientist,2321.0,Yes,0.9159378335941054,High Risk,Reduce overtime load where possible to prevent burnout.; Low job satisfaction detected. Recommend a career development check-in.; Compensation check. Monthly income is below average; review compensation structure.
EMP992,Employee #992,Sales,Manager,17444.0,No,0.4124507210902381,Low Risk,Continue standard engagement and positive reinforcement.
EMP994,Employee #994,Research & Development,Research Scientist,2404.0,Yes,0.9356941451764681,High Risk,Reduce overtime load where possible to prevent burnout.; Low job satisfaction detected. Recommend a career development check-in.; Compensation check. Monthly income is below average; review compensation structure.
EMP995,Employee #995,Research & Development,Research Scientist,3452.0,No,0.5218823898397111,High Risk,Compensation check. Monthly income is below average; review compensation structure.
EMP996,Employee #996,Research & Development,Laboratory Technician,2270.0,No,0.5519072092532205,High Risk,Compensation check. Monthly income is below average; review compensation structure.
EMP997,Employee #997,Research & Development,Research Director,17399.0,No,0.2638039092949849,Low Risk,Review work schedule for better balance.
EMP998,Employee #998,Research & Development,Healthcare Representative,5488.0,Yes,0.8902232736332628,High Risk,Reduce overtime load where possible to prevent burnout.; Moderate job satisfaction. Seek feedback on potential workplace friction points.
EMP999,Employee #999,Research & Development,Research Director,19419.0,No,0.6090729278544174,High Risk,Continue standard engagement and positive reinforcement.
EMP1001,Employee 1001,Research & Development,Laboratory Technician,2811.0,No,0.6744848657691932,High Risk,Moderate job satisfaction. Seek feedback on potential workplace friction points.; Compensation check. Monthly income is below average; review compensation structure.
EMP1002,Employee 1002,Research & Development,Laboratory Technician,3633.0,Yes,0.8040840054062264,High Risk,Reduce overtime load where possible to prevent burnout.; Low job satisfaction detected. Recommend a career development check-in.
EMP1003,Employee 1003,Sales,Sales Executive,4163.0,Yes,0.8223053695635262,High Risk,Reduce overtime load where possible to prevent burnout.
EMP1004,Employee 1004,Research & Development,Research Scientist,2132.0,Yes,0.9157372920639365,High Risk,Reduce overtime load where possible to prevent burnout.; Compensation check. Monthly income is below average; review compensation structure.
EMP1005,Employee 1005,Research & Development,Manufacturing Director,13973.0,Yes,0.7700371195554433,High Risk,Reduce overtime load where possible to prevent burnout.
EMP1006,Employee 1006,Research & Development,Research Scientist,2684.0,No,0.7503984964446996,High Risk,Review work schedule for better balance.; Compensation check. Monthly income is below average; review compensation structure.
EMP1007,Employee 1007,Research & Development,Manufacturing Director,10845.0,No,0.29903034304184867,Low Risk,Continue standard engagement and positive reinforcement.
EMP1009,Employee 1009,Research & Development,Manufacturing Director,4377.0,No,0.31453117252873275,Low Risk,Continue standard engagement and positive reinforcement.
EMP1010,Employee 1010,Research & Development,Laboratory Technician,3743.0,Yes,0.9372135365054396,High Risk,Reduce overtime load where possible to prevent burnout.; Moderate job satisfaction. Seek feedback on potential workplace friction points.; Critical work-life balance issues. Explore flexible hours or remote work options.
EMP1011,Employee 1011,Research & Development,Manufacturing Director,4148.0,No,0.5191660403785545,High Risk,Low job satisfaction detected. Recommend a career development check-in.
EMP1012,Employee 1012,Research & Development,Research Scientist,1051.0,No,0.6546995108876643,High Risk,Compensation check. Monthly income is below average; review compensation structure.
EMP1013,Employee 1013,Research & Development,Manufacturing Director,10739.0,No,0.38346649007809114,Low Risk,Continue standard engagement and positive reinforcement.
EMP1014,Employee 1014,Research & Development,Healthcare Representative,10388.0,Yes,0.8246347509709938,High Risk,Reduce overtime load where possible to prevent burnout.; Review work schedule for better balance.
EMP1015,Employee 1015,Research & Development,Research Director,11416.0,Yes,0.7776275957428844,High Risk,Reduce overtime load where possible to prevent burnout.; Low job satisfaction detected. Recommend a career development check-in.; Review work schedule for better balance.
EMP1016,Employee 1016,Research & Development,Research Scientist,2600.0,Yes,0.9085755713986476,High Risk,Reduce overtime load where possible to prevent burnout.; Low job satisfaction detected. Recommend a career development check-in.; New hire (under 2 years). Prioritize onboarding feedback and mentorship programs.; Compensation check. Monthly income is below average; review compensation structure.
EMP1017,Employee 1017,Research & Development,Laboratory Technician,2422.0,No,0.7234879608609043,High Risk,Moderate job satisfaction. Seek feedback on potential workplace friction points.; Compensation check. Monthly income is below average; review compensation structure.
EMP1018,Employee 1018,Research & Development,Manufacturing Director,5472.0,No,0.29904635272729996,Low Risk,Continue standard engagement and positive reinforcement.
EMP1019,Employee 1019,Research & Development,Laboratory Technician,2451.0,No,0.8050635680014198,High Risk,Low job satisfaction detected. Recommend a career development check-in.; Review work schedule for better balance.; Compensation check. Monthly income is below average; review compensation structure.
EMP1022,Employee 1022,Research & Development,Healthcare Representative,4240.0,No,0.5723619644272957,High Risk,Continue standard engagement and positive reinforcement.
EMP1024,Employee 1024,Research & Development,Healthcare Representative,10999.0,No,0.2800455187574585,Low Risk,Continue standard engagement and positive reinforcement.
EMP1025,Employee 1025,Research & Development,Manufacturing Director,5003.0,No,0.31310627309159655,Low Risk,Continue standard engagement and positive reinforcement.
EMP1026,Employee 1026,Research & Development,Manufacturing Director,12742.0,No,0.3085624923699968,Low Risk,Continue standard engagement and positive reinforcement.
EMP1027,Employee 1027,Research & Development,Manufacturing Director,4227.0,No,0.5630024818418703,High Risk,Continue standard engagement and positive reinforcement.
EMP1028,Employee 1028,Research & Development,Laboratory Technician,3917.0,No,0.30314507525916246,Low Risk,Review work schedule for better balance.
EMP1029,Employee 1029,Sales,Manager,18303.0,No,0.483215504791065,Low Risk,New hire (under 2 years). Prioritize onboarding feedback and mentorship programs.
EMP1030,Employee 1030,Research & Development,Laboratory Technician,2380.0,No,0.831250327105656,High Risk,New hire (under 2 years). Prioritize onboarding feedback and mentorship programs.; Compensation check. Monthly income is below average; review compensation structure.
EMP1032,Employee 1032,Research & Development,Manufacturing Director,13726.0,Yes,0.6952305808591241,High Risk,Reduce overtime load where possible to prevent burnout.
EMP1033,Employee 1033,Research & Development,Healthcare Representative,4777.0,No,0.9060852377164589,High Risk,Moderate job satisfaction. Seek feedback on potential workplace friction points.; Critical work-life balance issues. Explore flexible hours or remote work options.; New hire (under 2 years). Prioritize onboarding feedback and mentorship programs.
EMP1034,Employee 1034,Research & Development,Healthcare Representative,6385.0,Yes,0.8228911846155814,High Risk,Reduce overtime load where possible to prevent burnout.; Moderate job satisfaction. Seek feedback on potential workplace friction points.
EMP1035,Employee 1035,Research & Development,Research Director,19973.0,No,0.46090970389363206,Low Risk,Continue standard engagement and positive reinforcement.
EMP1036,Employee 1036,Sales,Sales Executive,6861.0,Yes,0.8705866185418563,High Risk,Reduce overtime load where possible to prevent burnout.; New hire (under 2 years). Prioritize onboarding feedback and mentorship programs.
EMP1037,Employee 1037,Sales,Sales Executive,4969.0,No,0.7321103003456113,High Risk,Low job satisfaction detected. Recommend a career development check-in.
EMP1038,Employee 1038,Sales,Manager,19845.0,No,0.5087615922235467,High Risk,Continue standard engagement and positive reinforcement.
EMP1039,Employee 1039,Sales,Sales Executive,13320.0,Yes,0.8125855100971054,High Risk,Reduce overtime load where possible to prevent burnout.
EMP1040,Employee 1040,Sales,Sales Executive,6347.0,No,0.41027770264268293,Low Risk,Continue standard engagement and positive reinforcement.
EMP1042,Employee 1042,Research & Development,Laboratory Technician,2743.0,No,0.7529206037602963,High Risk,Low job satisfaction detected. Recommend a career development check-in.; Compensation check. Monthly income is below average; review compensation structure.
EMP1043,Employee 1043,Research & Development,Manufacturing Director,10880.0,Yes,0.9041626077819624,High Risk,Reduce overtime load where possible to prevent burnout.; Low job satisfaction detected. Recommend a career development check-in.
EMP1044,Employee 1044,Sales,Sales Representative,2342.0,No,0.6862691286898769,High Risk,Review work schedule for better balance.; Compensation check. Monthly income is below average; review compensation structure.
EMP1045,Employee 1045,Sales,Manager,17650.0,No,0.3371238478694776,Low Risk,Continue standard engagement and positive reinforcement.
EMP1046,Employee 1046,Research & Development,Laboratory Technician,4025.0,No,0.4058039197623514,Low Risk,Continue standard engagement and positive reinforcement.
EMP1047,Employee 1047,Sales,Sales Executive,9725.0,No,0.3948307150280472,Low Risk,Review work schedule for better balance.
EMP1048,Employee 1048,Sales,Manager,11904.0,Yes,0.7636369998463556,High Risk,Reduce overtime load where possible to prevent burnout.; Critical work-life balance issues. Explore flexible hours or remote work options.
EMP1049,Employee 1049,Human Resources,Human Resources,2177.0,No,0.646479059306507,High Risk,Moderate job satisfaction. Seek feedback on potential workplace friction points.; Compensation check. Monthly income is below average; review compensation structure.
EMP1050,Employee 1050,Sales,Sales Executive,7525.0,No,0.48894182046678153,Low Risk,Moderate job satisfaction. Seek feedback on potential workplace friction points.
EMP1052,Employee 1052,Research & Development,Laboratory Technician,4834.0,No,0.7579758563717596,High Risk,Review work schedule for better balance.; New hire (under 2 years). Prioritize onboarding feedback and mentorship programs.
EMP1053,Employee 1053,Research & Development,Research Scientist,2042.0,Yes,0.9429797802746829,High Risk,Reduce overtime load where possible to prevent burnout.; Low job satisfaction detected. Recommend a career development check-in.; Compensation check. Monthly income is below average; review compensation structure.
EMP1055,Employee 1055,Sales,Sales Representative,2220.0,Yes,0.9575901368560973,High Risk,Reduce overtime load where possible to prevent burnout.; New hire (under 2 years). Prioritize onboarding feedback and mentorship programs.; Compensation check. Monthly income is below average; review compensation structure.
EMP1056,Employee 1056,Sales,Sales Representative,1052.0,No,0.7385872264198516,High Risk,Moderate job satisfaction. Seek feedback on potential workplace friction points.; New hire (under 2 years). Prioritize onboarding feedback and mentorship programs.; Compensation check. Monthly income is below average; review compensation structure.
EMP1060,Employee 1060,Research & Development,Research Scientist,2821.0,No,0.6656256039939181,High Risk,Compensation check. Monthly income is below average; review compensation structure.
EMP1061,Employee 1061,Research & Development,Research Director,19237.0,Yes,0.7203663438662707,High Risk,Reduce overtime load where possible to prevent burnout.; Review work schedule for better balance.
EMP1062,Employee 1062,Research & Development,Healthcare Representative,4107.0,No,0.3842653289765524,Low Risk,Moderate job satisfaction. Seek feedback on potential workplace friction points.; Review work schedule for better balance.
EMP1066,Employee 1066,Sales,Sales Executive,8396.0,No,0.42298030000842113,Low Risk,Low job satisfaction detected. Recommend a career development check-in.; Review work schedule for better balance.
EMP1068,Employee 1068,Research & Development,Research Scientist,2007.0,No,0.7687928174071237,High Risk,Compensation check. Monthly income is below average; review compensation structure.
EMP1069,Employee 1069,Research & Development,Research Director,19627.0,No,0.3170503407615821,Low Risk,Continue standard engagement and positive reinforcement.
EMP1070,Employee 1070,Sales,Sales Executive,10686.0,No,0.3740431685441902,Low Risk,Continue standard engagement and positive reinforcement.
EMP1071,Employee 1071,Research & Development,Research Scientist,2942.0,No,0.8646104826915354,High Risk,Compensation check. Monthly income is below average; review compensation structure.
EMP1073,Employee 1073,Research & Development,Manufacturing Director,8858.0,No,0.31291017976186897,Low Risk,Review work schedule for better balance.
EMP1074,Employee 1074,Research & Development,Manager,16756.0,No,0.4023472860022085,Low Risk,Low job satisfaction detected. Recommend a career development check-in.
EMP1076,Employee 1076,Sales,Sales Executive,10798.0,No,0.5117783739973628,High Risk,New hire (under 2 years). Prioritize onboarding feedback and mentorship programs.
EMP1077,Employee 1077,Sales,Sales Representative,2323.0,Yes,0.880520058719153,High Risk,Reduce overtime load where possible to prevent burnout.; Compensation check. Monthly income is below average; review compensation structure.
EMP1079,Employee 1079,Research & Development,Laboratory Technician,1416.0,No,0.7547760948445033,High Risk,Low job satisfaction detected. Recommend a career development check-in.; Review work schedule for better balance.; New hire (under 2 years). Prioritize onboarding feedback and mentorship programs.; Compensation check. Monthly income is below average; review compensation structure.
EMP1080,Employee 1080,Research & Development,Research Scientist,4615.0,Yes,0.8343977691593514,High Risk,Reduce overtime load where possible to prevent burnout.; Low job satisfaction detected. Recommend a career development check-in.
EMP1081,Employee 1081,Research & Development,Research Scientist,2461.0,Yes,0.8576164730280377,High Risk,Reduce overtime load where possible to prevent burnout.; Compensation check. Monthly income is below average; review compensation structure.
EMP1082,Employee 1082,Research & Development,Healthcare Representative,8722.0,No,0.4743738628821715,Low Risk,Low job satisfaction detected. Recommend a career development check-in.; Review work schedule for better balance.
EMP1083,Employee 1083,Research & Development,Laboratory Technician,3955.0,No,0.6441322857638337,High Risk,Low job satisfaction detected. Recommend a career development check-in.
EMP1084,Employee 1084,Research & Development,Manufacturing Director,9957.0,No,0.5054491023378556,High Risk,Low job satisfaction detected. Recommend a career development check-in.; Review work schedule for better balance.
EMP1085,Employee 1085,Research & Development,Research Scientist,3376.0,No,0.5451174992636627,High Risk,Compensation check. Monthly income is below average; review compensation structure.
EMP1088,Employee 1088,Research & Development,Healthcare Representative,8823.0,No,0.3848905202612202,Low Risk,Review work schedule for better balance.
EMP1092,Employee 1092,Research & Development,Healthcare Representative,10322.0,No,0.42696066338999733,Low Risk,Continue standard engagement and positive reinforcement.
EMP1094,Employee 1094,Research & Development,Laboratory Technician,4621.0,No,0.6994521600351469,High Risk,Continue standard engagement and positive reinforcement.
EMP1096,Employee 1096,Research & Development,Manufacturing Director,10976.0,No,0.4657598910404964,Low Risk,Moderate job satisfaction. Seek feedback on potential workplace friction points.
EMP1097,Employee 1097,Research & Development,Research Scientist,3660.0,No,0.27968512100697435,Low Risk,Continue standard engagement and positive reinforcement.
EMP1098,Employee 1098,Human Resources,Human Resources,10482.0,No,0.44200365758910026,Low Risk,Low job satisfaction detected. Recommend a career development check-in.
EMP1099,Employee 1099,Research & Development,Healthcare Representative,7119.0,No,0.29359031246912265,Low Risk,Continue standard engagement and positive reinforcement.
EMP1100,Employee 1100,Sales,Sales Executive,9582.0,Yes,0.848913892236912,High Risk,Reduce overtime load where possible to prevent burnout.; Low job satisfaction detected. Recommend a career development check-in.
EMP1101,Employee 1101,Research & Development,Research Scientist,4508.0,No,0.6435925864854108,High Risk,Continue standard engagement and positive reinforcement.
EMP1102,Employee 1102,Research & Development,Laboratory Technician,2207.0,No,0.7263949951563379,High Risk,Review work schedule for better balance.; Compensation check. Monthly income is below average; review compensation structure.
EMP1103,Employee 1103,Research & Development,Healthcare Representative,7756.0,No,0.6762350438842941,High Risk,Review work schedule for better balance.
EMP1105,Employee 1105,Sales,Sales Executive,6694.0,Yes,0.8563168438233566,High Risk,Reduce overtime load where possible to prevent burnout.; New hire (under 2 years). Prioritize onboarding feedback and mentorship programs.
EMP1106,Employee 1106,Research & Development,Laboratory Technician,3691.0,Yes,0.7257404142992375,High Risk,Reduce overtime load where possible to prevent burnout.
EMP1107,Employee 1107,Research & Development,Laboratory Technician,2377.0,No,0.7892481308680362,High Risk,Review work schedule for better balance.; New hire (under 2 years). Prioritize onboarding feedback and mentorship programs.; Compensation check. Monthly income is below average; review compensation structure.
EMP1108,Employee 1108,Research & Development,Research Scientist,2313.0,Yes,0.9313995315533823,High Risk,Reduce overtime load where possible to prevent burnout.; Moderate job satisfaction. Seek feedback on potential workplace friction points.; Compensation check. Monthly income is below average; review compensation structure.
EMP1109,Employee 1109,Research & Development,Manager,17665.0,No,0.4211187904366643,Low Risk,Low job satisfaction detected. Recommend a career development check-in.
EMP1111,Employee 1111,Research & Development,Laboratory Technician,2596.0,No,0.8052936779866552,High Risk,Moderate job satisfaction. Seek feedback on potential workplace friction points.; New hire (under 2 years). Prioritize onboarding feedback and mentorship programs.; Compensation check. Monthly income is below average; review compensation structure.
EMP1113,Employee 1113,Sales,Sales Executive,4728.0,Yes,0.8791266689507867,High Risk,Reduce overtime load where possible to prevent burnout.
EMP1114,Employee 1114,Sales,Sales Executive,4302.0,No,0.46407647168270694,Low Risk,Moderate job satisfaction. Seek feedback on potential workplace friction points.
EMP1115,Employee 1115,Research & Development,Research Scientist,2979.0,No,0.7005682151936893,High Risk,Compensation check. Monthly income is below average; review compensation structure.
EMP1116,Employee 1116,Research & Development,Manager,16885.0,No,0.4772717258459415,Low Risk,Review work schedule for better balance.
EMP1117,Employee 1117,Sales,Sales Executive,5593.0,No,0.3466860611249735,Low Risk,Continue standard engagement and positive reinforcement.
EMP1118,Employee 1118,Research & Development,Healthcare Representative,10445.0,No,0.41964676226656017,Low Risk,Moderate job satisfaction. Seek feedback on potential workplace friction points.
EMP1119,Employee 1119,Sales,Sales Executive,8740.0,Yes,0.8613771421629258,High Risk,Reduce overtime load where possible to prevent burnout.
EMP1120,Employee 1120,Research & Development,Research Scientist,2514.0,No,0.5850670342546492,High Risk,Compensation check. Monthly income is below average; review compensation structure.
EMP1121,Employee 1121,Research & Development,Manufacturing Director,7655.0,No,0.36497160174911764,Low Risk,Moderate job satisfaction. Seek feedback on potential workplace friction points.; Review work schedule for better balance.
EMP1124,Employee 1124,Sales,Manager,17465.0,No,0.439971474880196,Low Risk,Continue standard engagement and positive reinforcement.
EMP1125,Employee 1125,Sales,Sales Executive,7351.0,No,0.5225408057674172,High Risk,Moderate job satisfaction. Seek feedback on potential workplace friction points.; New hire (under 2 years). Prioritize onboarding feedback and mentorship programs.
EMP1126,Employee 1126,Research & Development,Manufacturing Director,10820.0,No,0.6837392754386208,High Risk,Low job satisfaction detected. Recommend a career development check-in.
EMP1127,Employee 1127,Research & Development,Healthcare Representative,12169.0,No,0.529955722889306,High Risk,Continue standard engagement and positive reinforcement.
EMP1128,Employee 1128,Research & Development,Research Director,19626.0,No,0.32711653198847335,Low Risk,Continue standard engagement and positive reinforcement.
EMP1131,Employee 1131,Research & Development,Research Scientist,2070.0,Yes,0.7884184018287617,High Risk,Reduce overtime load where possible to prevent burnout.; Moderate job satisfaction. Seek feedback on potential workplace friction points.; Compensation check. Monthly income is below average; review compensation structure.
EMP1132,Employee 1132,Research & Development,Laboratory Technician,6782.0,No,0.40506534997486243,Low Risk,Moderate job satisfaction. Seek feedback on potential workplace friction points.; Review work schedule for better balance.
EMP1133,Employee 1133,Research & Development,Manufacturing Director,7779.0,No,0.5839935075059786,High Risk,Continue standard engagement and positive reinforcement.
EMP1135,Employee 1135,Sales,Sales Representative,2791.0,No,0.6789406581170073,High Risk,Compensation check. Monthly income is below average; review compensation structure.
EMP1136,Employee 1136,Research & Development,Research Scientist,3201.0,No,0.8365637430665405,High Risk,Moderate job satisfaction. Seek feedback on potential workplace friction points.; Critical work-life balance issues. Explore flexible hours or remote work options.; Compensation check. Monthly income is below average; review compensation structure.
EMP1137,Employee 1137,Sales,Sales Executive,4968.0,No,0.37652720282549057,Low Risk,Continue standard engagement and positive reinforcement.
EMP1138,Employee 1138,Sales,Sales Executive,13120.0,No,0.2937620586218058,Low Risk,Moderate job satisfaction. Seek feedback on potential workplace friction points.
EMP1140,Employee 1140,Research & Development,Manufacturing Director,4033.0,No,0.37443352406465885,Low Risk,Review work schedule for better balance.
EMP1143,Employee 1143,Research & Development,Research Scientist,3291.0,No,0.7228707903624315,High Risk,Moderate job satisfaction. Seek feedback on potential workplace friction points.; Review work schedule for better balance.; Compensation check. Monthly income is below average; review compensation structure.
EMP1148,Employee 1148,Research & Development,Laboratory Technician,4272.0,No,0.7304158143821627,High Risk,New hire (under 2 years). Prioritize onboarding feedback and mentorship programs.
EMP1150,Employee 1150,Research & Development,Manufacturing Director,5056.0,Yes,0.8349135187624783,High Risk,Reduce overtime load where possible to prevent burnout.; Review work schedule for better balance.
EMP1152,Employee 1152,Human Resources,Human Resources,2844.0,No,0.6113298279043399,High Risk,Compensation check. Monthly income is below average; review compensation structure.
EMP1154,Employee 1154,Research & Development,Research Scientist,2703.0,Yes,0.8890733477071311,High Risk,Reduce overtime load where possible to prevent burnout.; Compensation check. Monthly income is below average; review compensation structure.
EMP1156,Employee 1156,Research & Development,Laboratory Technician,1904.0,No,0.6985053272281766,High Risk,Compensation check. Monthly income is below average; review compensation structure.
EMP1157,Employee 1157,Sales,Sales Executive,8224.0,Yes,0.9307850009785787,High Risk,Reduce overtime load where possible to prevent burnout.; Low job satisfaction detected. Recommend a career development check-in.
EMP1158,Employee 1158,Research & Development,Laboratory Technician,4766.0,Yes,0.8385210581323335,High Risk,Reduce overtime load where possible to prevent burnout.; New hire (under 2 years). Prioritize onboarding feedback and mentorship programs.
EMP1160,Employee 1160,Research & Development,Laboratory Technician,2610.0,No,0.7032016214595719,High Risk,Review work schedule for better balance.; Compensation check. Monthly income is below average; review compensation structure.
EMP1161,Employee 1161,Research & Development,Healthcare Representative,5731.0,No,0.31805274675311973,Low Risk,Continue standard engagement and positive reinforcement.
EMP1162,Employee 1162,Research & Development,Research Scientist,2539.0,No,0.6402174773781991,High Risk,Compensation check. Monthly income is below average; review compensation structure.
EMP1163,Employee 1163,Sales,Sales Executive,5714.0,No,0.3020759832556224,Low Risk,Review work schedule for better balance.
EMP1164,Employee 1164,Human Resources,Human Resources,4323.0,No,0.6854644670770936,High Risk,Critical work-life balance issues. Explore flexible hours or remote work options.
EMP1165,Employee 1165,Sales,Sales Executive,7336.0,No,0.7612649209469937,High Risk,Low job satisfaction detected. Recommend a career development check-in.; Critical work-life balance issues. Explore flexible hours or remote work options.
EMP1166,Employee 1166,Research & Development,Research Director,13499.0,No,0.4662124731550294,Low Risk,Review work schedule for better balance.
EMP1167,Employee 1167,Sales,Sales Executive,13758.0,Yes,0.8156002182421019,High Risk,Reduce overtime load where possible to prevent burnout.; Low job satisfaction detected. Recommend a career development check-in.; Review work schedule for better balance.
EMP1171,Employee 1171,Sales,Sales Executive,5155.0,No,0.4065158033862405,Low Risk,Low job satisfaction detected. Recommend a career development check-in.
EMP1172,Employee 1172,Research & Development,Laboratory Technician,2258.0,No,0.6448300078066527,High Risk,Compensation check. Monthly income is below average; review compensation structure.
EMP1173,Employee 1173,Research & Development,Laboratory Technician,3597.0,No,0.46806676214285825,Low Risk,Moderate job satisfaction. Seek feedback on potential workplace friction points.
EMP1175,Employee 1175,Research & Development,Laboratory Technician,2515.0,Yes,0.905908107099796,High Risk,Reduce overtime load where possible to prevent burnout.; Review work schedule for better balance.; New hire (under 2 years). Prioritize onboarding feedback and mentorship programs.; Compensation check. Monthly income is below average; review compensation structure.
EMP1177,Employee 1177,Research & Development,Laboratory Technician,4420.0,No,0.5311982621018015,High Risk,Continue standard engagement and positive reinforcement.
EMP1179,Employee 1179,Sales,Sales Executive,6578.0,No,0.25397798297046686,Low Risk,Continue standard engagement and positive reinforcement.
EMP1180,Employee 1180,Research & Development,Research Scientist,4422.0,Yes,0.944722502680883,High Risk,Reduce overtime load where possible to prevent burnout.; Critical work-life balance issues. Explore flexible hours or remote work options.; New hire (under 2 years). Prioritize onboarding feedback and mentorship programs.
EMP1182,Employee 1182,Research & Development,Manufacturing Director,10274.0,No,0.3232872603531491,Low Risk,Moderate job satisfaction. Seek feedback on potential workplace friction points.
EMP1184,Employee 1184,Research & Development,Healthcare Representative,5343.0,No,0.5205190270299458,High Risk,Low job satisfaction detected. Recommend a career development check-in.
EMP1185,Employee 1185,Research & Development,Laboratory Technician,2376.0,No,0.6228995123344108,High Risk,Compensation check. Monthly income is below average; review compensation structure.
EMP1188,Employee 1188,Sales,Sales Executive,5346.0,No,0.711501649478126,High Risk,Review work schedule for better balance.
EMP1190,Employee 1190,Sales,Sales Representative,2827.0,No,0.7781699662471213,High Risk,Low job satisfaction detected. Recommend a career development check-in.; New hire (under 2 years). Prioritize onboarding feedback and mentorship programs.; Compensation check. Monthly income is below average; review compensation structure.
EMP1191,Employee 1191,Research & Development,Manager,19943.0,No,0.42766337417422007,Low Risk,Low job satisfaction detected. Recommend a career development check-in.
EMP1192,Employee 1192,Research & Development,Laboratory Technician,3131.0,No,0.5524264699692554,High Risk,Compensation check. Monthly income is below average; review compensation structure.
EMP1193,Employee 1193,Research & Development,Research Scientist,2552.0,No,0.7408464943707012,High Risk,Low job satisfaction detected. Recommend a career development check-in.; New hire (under 2 years). Prioritize onboarding feedback and mentorship programs.; Compensation check. Monthly income is below average; review compensation structure.
EMP1195,Employee 1195,Research & Development,Research Scientist,4477.0,Yes,0.9093670808910601,High Risk,Reduce overtime load where possible to prevent burnout.; Review work schedule for better balance.
EMP1196,Employee 1196,Research & Development,Manufacturing Director,6474.0,No,0.2908713616656354,Low Risk,Review work schedule for better balance.
EMP1198,Employee 1198,Research & Development,Laboratory Technician,3033.0,No,0.7472171179581554,High Risk,Review work schedule for better balance.; Compensation check. Monthly income is below average; review compensation structure.
EMP1200,Employee 1200,Research & Development,Research Scientist,2936.0,Yes,0.830292403802795,High Risk,Reduce overtime load where possible to prevent burnout.; Compensation check. Monthly income is below average; review compensation structure.
EMP1201,Employee 1201,Research & Development,Manager,18606.0,No,0.2970015001068804,Low Risk,Continue standard engagement and positive reinforcement.
EMP1202,Employee 1202,Research & Development,Research Scientist,2168.0,Yes,0.937694358196982,High Risk,Reduce overtime load where possible to prevent burnout.; Review work schedule for better balance.; Compensation check. Monthly income is below average; review compensation structure.
EMP1203,Employee 1203,Research & Development,Research Scientist,2853.0,Yes,0.8485104514269476,High Risk,Reduce overtime load where possible to prevent burnout.; Compensation check. Monthly income is below average; review compensation structure.
EMP1204,Employee 1204,Sales,Manager,17048.0,No,0.5041860782174906,High Risk,Low job satisfaction detected. Recommend a career development check-in.
EMP1206,Employee 1206,Research & Development,Research Scientist,2290.0,No,0.7825255102073126,High Risk,Compensation check. Monthly income is below average; review compensation structure.
EMP1207,Employee 1207,Human Resources,Human Resources,3600.0,No,0.4671958105140662,Low Risk,Continue standard engagement and positive reinforcement.
